R,RDes,P,PDes,Y,YDes,FaultIn
0.07826173,-8.340588,-1.162845,-0.8819763,-0.01985343,0.4742889,0
1.410392,-8.691167,-0.2933508,-0.7993183,0.1321251,0.3716485,0
-2.500187,-8.680713,2.372843,-1.028757,-0.3632255,0.3450017,0
0.5411111,-8.297906,-4.308453,-0.6220477,-1.417512,0.482838,0
-1.021847,-8.235062,2.392559,-1.199418,0.2557453,0.4436389,0
-0.2965038,-8.246224,0.02669798,-1.115652,-1.127414,0.4470476,0
-0.9070333,-8.31609,3.50503,-1.355733,-0.7180355,0.5030431,0
3.497465,-9.005322,-2.972409,-0.8846659,1.351864,0.432792,0
-2.972444,-8.123084,4.098869,-1.40835,-0.93014,0.4917367,0
5.438276,-9.350676,-1.476046,-0.8765731,0.6254663,0.4542317,0
-6.306773,-7.868033,1.26324,-1.261427,0.2641456,0.4726843,0
1.571057,-8.554588,-0.07149824,-1.140477,-0.8810618,0.4908666,0
-0.4914431,-9.224771,-1.398069,-0.8124065,-1.159463,0.6116285,0
-4.054455,-8.645062,-2.712306,-0.6508839,-1.318954,0.6384238,0
1.961759,-8.941988,3.630425,-1.22646,0.1671393,0.6180815,0
-2.779252,-8.018021,-4.29426,-0.488791,-0.2905765,0.6788489,0
-4.341371,-7.836606,-1.268568,-0.6447193,-0.06985323,0.6317087,0
4.909287,-8.297903,1.561036,-0.5066906,0.3030722,0.6281145,0
-2.587124,-8.134004,-3.83601,-0.5991146,-0.2316406,0.6781841,0
2.75948,-8.643903,-3.159709,-0.4143448,1.738669,0.5207963,0
0.6836717,-8.351665,-2.393504,-0.9817362,3.034563,0.4531522,0
-0.939464,-8.605664,3.707882,-0.7063569,-0.8421826,0.4426908,0
2.898037,-8.599801,-0.9380432,-1.047241,2.068315,0.3023278,0
-2.277277,-8.380705,3.879444,-1.26771,-0.2516966,0.3566279,0
2.597316,-8.538832,-2.269832,-1.063384,1.092003,0.2692771,0
-3.611738,-8.576696,-1.470694,-0.2990192,-0.9959272,0.4058887,0
2.677527,-8.79872,3.534574,-0.9823341,0.5389228,0.3359864,0
3.196934,-8.745035,2.611491,-0.7691794,-0.1891261,0.4296091,0
-4.879105,-8.475169,-2.007825,-0.8341529,-1.167855,0.3960694,0
1.652669,-8.490709,-0.1484333,-0.3897858,0.6450203,0.3601817,0
-3.391198,-8.197665,-4.517852,-0.09743066,-0.4897111,0.4428193,0
4.826293,-8.695378,4.919203,-1.076283,-0.9410596,0.4726095,0
-2.054906,-8.110259,-3.398993,-0.7608033,0.260686,0.5222811,0
4.19004,-9.019048,-0.05042636,-0.4389984,1.853922,0.3009151,0
-0.8868117,-8.893574,-3.135072,-0.0914041,0.496691,0.3526669,0
1.357452,-8.114746,2.008324,-1.332495,-0.9649351,0.4243045,0
-1.785143,-8.338243,-0.4191996,-1.036858,-0.5322816,0.4281159,0
-0.8148466,-8.486778,2.990017,-1.068606,-1.347082,0.4426338,0
-1.639482,-8.955427,-2.428381,0.2087513,-0.1583248,0.4242887,0
-0.05861213,-8.721519,0.03039674,-0.6626926,-1.32766,0.466528,0
1.781353,-9.008571,-3.633721,0.03493627,0.5454301,0.4964238,0
-2.630949,-8.744094,1.534035,0.06931525,-1.100856,0.4834666,0
-0.5664891,-9.158068,-3.377681,1.233308,-0.26054,0.4619184,0
1.941992,-9.642868,-5.116968,1.353406,-1.836448,0.578096,0
-2.033094,-9.226903,-2.616785,1.457703,-0.636134,0.5639625,0
-0.2100948,-8.56304,-1.499145,1.472496,-2.277925,0.7510558,0
-1.661484,-8.699646,2.320666,1.421808,-2.732077,0.8405718,0
-3.644763,-8.313969,-3.341853,1.564817,-4.541467,1.13061,0
-1.051274,-7.828237,4.550224,1.193051,-2.292764,1.179711,0
2.528629,-9.177457,-6.342549,2.126964,-3.966961,1.378104,0
-4.23128,-7.116952,2.31306,1.143728,-3.287316,1.555199,0
2.196888,-7.960401,-9.009157,2.52597,-2.5838,1.752988,0
-1.224649,-6.760135,1.472029,1.902194,-3.147624,1.912072,0
-9.113111,-6.427703,-7.729722,4.266004,-4.89184,2.212449,0
-1.079551,-5.684171,-8.020954,4.345887,-2.330926,2.329205,0
-4.086834,-4.600849,-10.42635,5.569036,-3.341503,2.552039,0
-1.394124,-4.787731,-5.78332,6.314269,-1.442733,2.696007,0
-9.254603,-3.446399,-1.984452,6.274322,-3.575206,2.956783,0
0.3609198,-3.211302,-4.493068,7.006455,-3.119901,3.10628,0
-8.881696,-1.826594,3.036791,6.605909,-2.216453,3.24417,0
-0.295354,-2.05105,-1.300704,7.09973,-3.320969,3.42727,0
-5.547825,-1.514757,3.215728,7.01683,-2.470981,3.46857,0
-7.595306,-0.5466408,2.275463,6.622618,-4.040142,3.764811,0
3.783186,-1.889485,3.223469,5.969386,-2.173607,3.882538,0
-12.56079,0.2158735,5.200858,5.531343,-5.935189,4.203241,0
4.16668,-1.801424,8.486118,4.829458,-0.8327261,4.190197,0
-5.951233,-0.4143569,8.134964,3.826767,-5.310202,4.483505,0
5.71192,-1.356302,-1.564819,4.391861,-2.455597,4.641909,0
2.82753,-1.72681,6.888853,3.273545,-1.734542,4.725161,0
7.576919,-1.903548,-3.671834,3.696018,-3.567734,4.967262,0
12.82684,-4.047118,-4.097344,4.301091,-1.995364,5.066347,0
-0.05041076,-3.910001,5.410674,3.75694,-2.739132,5.203697,0
10.99701,-4.976592,-4.627747,4.655581,-0.04866124,5.317948,0
-4.363935,-5.460622,3.574775,4.234293,-3.607789,5.370138,0
-0.9759297,-4.379797,-1.953209,4.524273,-2.66783,5.64627,0
6.40668,-5.7646,-3.559498,4.581911,0.6135192,5.612478,0
-13.10772,-3.546352,4.162307,3.660748,-2.742572,5.729955,0
-2.191865,-3.245166,0.9415553,3.798892,-0.9772325,5.767332,0
-7.951332,-2.890825,1.244113,3.730454,1.060651,5.698913,0
-5.834907,-1.85398,0.6724615,3.509124,-1.026038,5.76822,0
-1.991192,-1.398963,-1.732617,3.369899,1.749158,5.6565,0
-12.45116,0.8966486,12.23088,1.662251,-0.8526381,5.715819,0
-1.597931,0.7643309,-5.454567,2.326015,2.533907,5.578208,0
-12.73106,1.901617,8.643777,1.270088,-1.443493,5.602545,0
-3.883356,2.525798,3.206967,0.9882354,2.081384,5.517847,0
4.858796,1.540602,-4.21719,1.696092,0.2778898,5.45106,0
0.8491489,1.337422,5.479255,1.054446,0.4232932,5.486931,0
8.421109,1.291416,-2.552116,0.9062154,1.94868,5.346834,0
7.064348,0.4164414,-0.01887554,0.909548,1.499335,5.288657,0
-2.947111,0.9844078,5.406833,0.02235366,-0.1729215,5.329964,0
7.731071,-0.2339013,-0.4670975,0.239695,2.382332,5.163538,0
-3.852937,-0.416408,0.565226,0.5950533,-0.8715783,5.05856,0
6.762547,-1.492052,0.2951082,1.027554,3.565655,4.910004,0
-1.990251,-0.9486992,0.3075387,0.6734337,2.015013,4.790749,0
6.771576,-3.044224,-0.605125,1.234032,3.044802,4.614466,0
11.96103,-4.036864,-0.252121,0.6778057,4.136334,4.335265,0
7.923565,-4.25172,-1.029841,0.8474464,3.749939,4.13939,0
8.951168,-4.826025,-3.329219,0.9322929,2.82743,4.040775,0
6.182383,-5.32564,0.2624643,0.1119367,6.508252,3.795946,0
-2.300293,-6.001814,4.274491,0.2592756,4.460011,3.418024,0
5.843513,-6.370533,-2.950296,0.8405449,5.636263,3.275986,0
-7.539535,-4.945227,4.955979,0.2768808,4.411685,3.090007,0
-2.63562,-5.772079,-3.432598,1.208691,3.273497,2.776714,0
2.787526,-5.901235,-5.629511,1.462635,5.664144,2.444559,0
-10.15548,-4.230715,-1.33841,1.424433,1.681527,2.33986,0
3.906842,-5.50468,-5.690296,1.475813,5.027641,1.915769,0
-6.797929,-3.097419,4.642495,0.9406506,4.669536,1.773126,0
3.789117,-4.630343,-5.658637,2.125906,6.704144,1.38216,0
-1.90413,-3.330558,6.349165,0.8242492,5.368639,1.149114,0
-4.7465,-3.129881,5.044587,1.631316,3.04518,0.9640402,0
7.314027,-3.472698,-6.38749,0.9587752,5.787192,0.6531764,0
1.766578,-3.460148,3.978723,-0.04088018,1.400726,0.5758806,0
11.56349,-5.700981,-3.327171,0.4074305,5.668926,0.1924749,0
6.133301,-5.462606,11.76819,-1.543076,5.421582,0.01883313,0
12.56455,-6.610896,-0.5966995,-0.8816265,3.525471,-0.1768178,0
9.226201,-7.395957,4.960519,-2.222354,4.840532,-0.4344184,0
5.221648,-8.301929,5.250419,-2.421499,1.480606,-0.4094234,0
13.34114,-10.61525,-2.75534,-1.830131,1.560039,-0.5794267,0
0.26526,-10.45543,2.33071,-2.449008,1.057169,-0.6669782,0
-0.3114082,-11.05223,-2.753538,-1.696154,-1.512353,-0.6368233,0
7.758762,-12.30685,-10.22852,-0.5159965,-0.009222102,-0.7444807,0
-4.974722,-11.18336,1.224644,-1.160759,-0.954434,-0.7068208,0
2.546151,-11.68117,-9.258111,0.4178,-1.376356,-0.6162693,0
-0.2994677,-11.65283,-7.678096,1.087461,1.806601,-0.7271747,0
-6.608665,-9.55974,-3.292655,0.8787946,-3.278117,-0.5190257,0
-1.808915,-9.675651,-9.215051,2.461078,-1.273319,-0.4300011,0
-6.917073,-8.629766,0.3926621,2.251264,-1.365289,-0.4144298,0
-6.358825,-8.197969,3.291558,2.258164,-1.999206,-0.2690998,0
-2.455049,-8.407318,1.279399,3.037919,-1.624782,-0.1787909,0
-6.322915,-7.750048,7.112375,1.906033,-2.219426,-0.05487218,0
-3.796021,-7.087589,-1.677462,2.618869,-4.055606,0.189476,0
0.8292359,-7.177748,-0.4800728,1.902527,-1.822654,0.1696522,0
-8.715444,-5.462023,3.879858,0.7652001,-4.195658,0.444397,0
-2.370814,-5.378919,1.673483,0.8794534,-0.9862384,0.5528907,0
-3.99601,-4.760701,8.80405,-0.3497049,-1.408867,0.5836874,0
-5.640344,-4.175662,-3.008161,0.3051479,-2.811457,0.769363,0
3.255255,-3.371234,-3.485183,0.1414558,-0.9101306,0.9324916,0
-9.356281,-2.141052,4.487818,-0.9291167,-3.443229,1.070786,0
-10.47554,-1.182275,1.549557,-0.8041756,-3.256985,1.219987,0
-3.086439,-0.7189198,4.687138,-1.1562,-1.957876,1.400647,0
-7.962925,-0.9515633,5.653522,-1.399187,-1.807521,1.376191,0
4.006608,-2.189662,-0.5447368,-1.090583,-0.3393103,1.378175,0
1.804242,-1.485863,2.068786,-1.483717,-2.002303,1.509198,0
2.49927,-2.353672,2.962687,-1.10769,-0.09451833,1.582401,0
7.06126,-3.68513,-3.194821,-1.180177,-1.501688,1.646581,0
9.942032,-4.418278,-4.052358,-0.4191859,-1.685494,1.736564,0
-1.851601,-4.677752,-0.1954757,-0.3592189,-1.948517,1.779824,0
1.676859,-4.38531,-3.752044,-0.6562077,-3.225163,1.842251,0
5.239639,-5.821383,-7.729753,0.546393,-1.484313,1.905852,0
-5.235195,-4.474171,-0.5275201,0.06689671,-2.14806,1.94761,0
1.755072,-5.254306,-7.150856,0.8480589,-1.246852,1.929699,0
3.211244,-4.731632,-3.893589,1.108535,-0.6379101,2.040047,0
-5.68345,-3.704566,3.976973,0.420819,-1.063294,2.133744,0
4.819618,-4.092222,-6.720627,1.237115,-0.6433786,2.185221,0
-1.631151,-2.674066,2.963375,0.2207035,-0.2847166,2.324941,0
-4.908324,-3.208522,4.711638,0.2641813,-1.966013,2.402913,0
10.08072,-5.040651,-0.4296605,0.84671,1.122282,2.349619,0
-1.989752,-4.647457,0.5729852,0.7422775,-1.619877,2.433778,0
-3.810162,-4.404192,4.494665,0.6718236,0.1123507,2.375125,0
2.77282,-4.294595,1.3446,0.2737357,0.396262,2.367535,0
-9.145637,-4.021368,5.332845,-0.4185567,0.2181756,2.314105,0
-8.140724,-3.280497,6.620375,-0.9057166,1.498582,2.317353,0
-5.340178,-2.145282,4.810355,-1.75668,0.415031,2.231551,0
-6.894593,-1.546404,1.395627,-1.631573,2.235992,2.150488,0
-6.508446,-0.9354751,7.105762,-2.332874,0.5802277,2.161048,0
-1.307462,-0.7302299,0.6756259,-1.725297,0.3770538,2.077038,0
0.8372592,-0.149095,-4.725694,-1.695642,2.310124,2.032962,0
-5.085004,0.7276602,3.146153,-2.204184,0.4554987,1.984923,0
4.228109,-0.1659742,-9.604034,-0.956624,2.363886,1.799117,0
4.57262,-0.0240306,-1.903013,-1.876287,2.280888,1.693762,0
4.765368,-0.6457037,-6.300282,-0.9326698,0.1248419,1.712458,0
9.103553,-1.638701,-7.666538,-0.1699998,3.028873,1.513619,0
-0.5844363,-1.301963,1.965593,-0.5566294,1.956805,1.426146,0
5.410522,-2.325773,-6.029508,0.3882593,1.807255,1.332584,0
4.412295,-3.10684,-1.588961,0.583468,3.510208,1.121422,0
-2.876147,-2.394883,4.538793,0.08550724,1.88536,1.139242,0
-5.595923,-3.002458,3.757826,0.5383404,0.5696088,0.9987678,0
6.03447,-3.606936,0.1987739,0.3568973,2.915888,0.8288817,0
-7.620824,-2.549892,6.726461,-0.6962966,0.6819898,0.7728166,0
-2.528903,-2.756534,3.067159,-0.6393324,0.6380432,0.6995062,0
3.324852,-3.322598,3.233266,-1.083496,2.566447,0.5624018,0
-3.827306,-2.06875,7.672891,-2.260144,1.883066,0.4590877,0
1.091338,-2.741592,-0.6886683,-2.047848,2.325647,0.3786468,0
7.931451,-3.323552,0.6622155,-2.523989,2.399599,0.3069028,0
-0.7933181,-3.497882,0.3019453,-2.688914,-0.4327406,0.3012061,0
-1.395024,-2.759476,0.4905004,-2.757185,0.6767843,0.1961418,0
8.134271,-4.416996,-6.110385,-2.041594,1.40447,0.1048317,0
1.437625,-4.108821,-1.828649,-1.990231,0.4940093,0.05613913,0
1.125986,-3.531751,-3.64698,-1.74811,2.283843,0.008931933,0
6.488799,-4.586816,-5.217327,-0.8538363,1.861047,-0.09784558,0
6.681434,-4.556831,-4.929761,-0.4919537,0.9191465,-0.09562429,0
-5.068573,-3.501667,-1.784345,-0.5424455,0.1974088,-0.07720523,0
6.693718,-3.726094,-5.828469,0.2472049,0.03562998,-0.1518441,0
4.737489,-4.880651,-1.228071,0.3481052,-0.7573389,-0.1533144,0
-3.377274,-4.361967,-1.272269,0.2184546,-1.191264,-0.1817067,0
4.592,-4.40914,0.2902135,-0.04495441,0.7789194,-0.2646186,0
5.113109,-5.294777,0.1479649,0.2769922,0.3658087,-0.2808211,0
-1.017741,-5.39767,4.3762,-0.2687133,0.9891185,-0.322289,0
1.843376,-5.37701,0.3964486,0.0479355,1.112131,-0.3511315,0
5.181882,-5.513067,-1.243881,-0.4402663,0.301461,-0.498074,0
0.3033613,-5.317493,-0.3762704,-0.5565131,-0.5501809,-0.3965387,0
-3.354202,-4.832882,2.593778,-1.069818,-0.2468203,-0.4450527,0
5.768482,-4.988522,0.9601103,-1.356548,-0.2567376,-0.4393827,0
4.90561,-5.353049,0.7456408,-1.519369,-1.173621,-0.4337384,0
-2.853355,-5.208641,2.322151,-1.800409,-0.8552622,-0.3861034,0
3.131721,-5.473381,-2.405512,-1.688372,0.5684761,-0.4354758,0
0.04805707,-4.878109,-0.829919,-1.970524,-0.751681,-0.3874297,0
0.1197699,-5.370655,-1.116183,-2.139039,-0.8766932,-0.3700858,0
-4.064735,-4.716552,2.192847,-2.401462,1.553298,-0.4767982,0
3.378655,-5.289344,-2.783476,-2.078166,-2.450111,-0.259408,0
-0.6465183,-4.387817,-2.988788,-2.071475,-1.36237,-0.3648734,0
-1.856712,-4.732066,-2.294349,-1.694475,0.1469433,-0.2484223,0
3.259551,-4.520603,2.060088,-2.059977,-0.8773406,-0.2584079,0
4.864014,-4.330313,-2.211801,-1.548311,-1.457395,-0.2119002,0
3.319211,-5.052934,-3.47441,-1.651235,0.7005479,-0.04343815,0
-3.482013,-3.787946,3.007337,-2.039519,-2.114076,-0.02353799,0
2.245032,-4.749558,-2.937524,-1.445276,-3.287302,0.05710013,0
2.967747,-3.833272,-4.628341,-1.784242,-2.181992,0.02453768,0
-1.562652,-4.401355,-1.484306,-1.657132,-0.07420101,0.1844211,0
-1.025261,-4.252088,4.376188,-2.447124,-3.710917,0.3229476,0
6.175295,-4.676493,-1.609945,-2.148108,-0.1523728,0.2342448,0
4.883305,-3.968914,-1.53952,-2.6802,1.173928,0.2972836,0
-1.607448,-4.54493,3.147026,-2.605597,1.089924,0.3957581,0
2.258795,-4.611302,-1.057455,-2.596767,-3.336997,0.6019071,0
4.993876,-3.94117,-4.715499,-2.725977,-0.743172,0.5714335,0
0.7082731,-3.694441,-0.6423949,-3.520401,-0.5127838,0.6824602,0
-3.15662,-3.458725,3.992877,-3.819076,-2.304106,0.8511301,0
1.959468,-3.750578,-2.998842,-3.149088,-0.02172491,0.7353669,0
4.235395,-3.422745,0.398788,-3.921751,-0.03086555,0.8522991,0
-5.017129,-2.181787,3.481509,-4.428872,0.04586118,1.003124,0
0.3196914,-2.035424,0.1140283,-4.241898,-1.323746,1.043443,0
5.661812,-3.649358,-0.5206041,-4.259617,-0.4998919,1.062967,0
4.590652,-2.30042,-1.736231,-4.290271,-1.141719,1.191939,0
-4.415394,-1.912793,-2.202367,-4.063157,-0.8072162,1.232637,0
4.336253,-2.65117,1.095657,-4.174417,-0.9784793,1.263124,0
5.148398,-3.570611,-1.242805,-3.551261,-0.8590676,1.281812,0
4.257551,-3.358965,-4.975727,-2.941539,-0.9637945,1.390954,0
-3.336459,-2.549592,0.4505453,-2.972515,-0.3268226,1.392886,0
1.909266,-3.0659,3.050864,-3.440565,-2.079686,1.462316,0
3.538367,-3.57693,-2.834359,-2.549399,-1.569017,1.51955,0
-0.7084908,-3.672376,3.030811,-2.801304,1.822859,1.395182,0
-4.983747,-2.810765,3.847238,-3.451854,0.3532731,1.430567,0
-2.712034,-3.194943,3.642625,-3.417411,-0.8394082,1.510684,0
5.359887,-3.947318,-0.9725894,-3.135661,1.413439,1.428755,0
-2.583013,-4.260855,1.073804,-3.370937,-0.1474812,1.372695,0
-4.568211,-3.774716,2.88995,-3.838117,-0.998971,1.443158,0
-3.341276,-4.452684,-0.5855901,-3.565456,-1.69556,1.500264,0
4.797252,-5.438554,-3.72762,-3.106757,0.9147658,1.336222,0
-0.9455781,-5.425529,1.131109,-3.128768,1.399347,1.236598,0
-5.197267,-4.583238,0.2817973,-3.226695,0.5646448,1.232547,0
-3.588138,-4.402127,0.4510747,-3.148015,0.3893403,1.171893,0
3.26233,-4.546838,-2.331362,-2.885053,1.434329,1.111328,0
5.636594,-5.125854,-2.083748,-2.440952,0.4964516,1.08075,0
1.266757,-4.909095,-2.539036,-2.082479,1.898448,0.9782264,0
-1.369867,-5.234296,1.388064,-2.123082,1.359542,0.9607965,0
1.647649,-4.169366,1.139184,-2.007434,0.8933388,0.7864,0
4.214154,-5.044097,1.979778,-2.17316,0.3911514,0.767502,0
4.747892,-5.381036,-1.583045,-1.732116,1.144439,0.7239966,0
-2.153274,-5.728936,-0.01785969,-2.213968,2.310562,0.7032178,0
0.7490688,-5.089815,3.730546,-1.984259,1.577909,0.4624792,0
2.91129,-6.344904,5.374243,-2.53594,0.4236587,0.4905219,0
1.582792,-5.987685,-2.364981,-1.686376,1.401691,0.2899211,0
-1.635251,-6.932045,-1.839641,-2.41021,3.775542,0.2832016,0
-5.405846,-6.817724,2.570615,-2.468736,3.525856,0.04003235,0
-4.223635,-6.440762,6.339698,-3.582078,3.223449,-0.07705064,0
6.447904,-7.688582,5.002578,-3.717758,-0.3002007,-0.03916468,0
7.034275,-7.066303,1.365941,-4.819261,0.7151133,-0.1998523,0
6.371472,-7.719839,-1.994103,-4.660673,2.103387,-0.304381,0
-2.382656,-7.637986,2.536062,-5.190512,3.303195,-0.4630888,0
-1.295158,-8.373886,2.950979,-5.196131,1.5955,-0.5816126,0
0.5309017,-7.997657,1.829635,-4.955829,1.035851,-0.9452022,0
7.080407,-8.657816,-3.086969,-5.168885,2.851502,-1.014841,0
3.652943,-9.102364,-3.118104,-4.508965,5.475975,-1.344595,0
-3.012307,-8.602383,-3.486311,-4.903863,4.749611,-1.473739,0
-4.093864,-8.916493,-4.305915,-3.882161,4.710162,-1.665613,0
-0.1101503,-8.95929,1.874573,-4.682221,2.129543,-1.696456,0
2.575698,-8.603395,-2.992906,-3.68491,2.077692,-1.910314,0
3.905949,-8.106762,-8.647453,-2.770019,1.583414,-2.131663,0
0.3451293,-8.70615,-7.660575,-2.512319,3.125325,-2.347993,0
-3.460609,-7.995731,-0.09522217,-2.770617,3.539811,-2.521916,0
1.159712,-8.821985,3.878179,-2.730978,2.997853,-2.699681,0
3.285144,-8.820497,3.26533,-2.1386,2.405447,-2.92105,0
-3.708579,-7.547058,-2.006508,-2.091672,3.225315,-3.055208,0
-3.960608,-7.583037,2.173101,-2.455724,3.691329,-3.280422,0
-3.358341,-7.888422,2.135546,-2.450031,2.445252,-3.488154,0
-1.692751,-7.564117,0.2994377,-2.46707,2.249536,-3.768624,0
3.210218,-8.498624,-0.8511863,-2.093303,4.552882,-4.054384,0
-2.945511,-7.758052,-1.93879,-2.214876,4.504732,-4.365774,0
-5.075217,-7.297766,-0.563605,-2.367831,4.124798,-4.615697,0
-0.6531878,-7.548281,-3.204216,-1.65074,2.727207,-4.936472,0
-0.03799066,-7.546208,-6.583253,-0.5986123,3.02064,-5.370135,0
0.7026722,-7.098621,-7.723383,-0.3141544,4.964379,-5.856904,0
-3.190892,-6.044485,-4.502254,-0.4523916,5.315329,-6.272188,0
-2.640704,-5.968793,4.869642,-0.9835411,6.247159,-6.691572,0
-6.79915,-5.299688,12.05005,-1.689379,7.807815,-7.238445,0
-16.51801,-3.138911,15.71601,-3.453048,8.104288,-7.814726,0
-25.27737,-0.0950546,27.18828,-6.789146,6.790052,-8.331265,0
-25.77814,2.961753,31.97404,-10.71235,7.926818,-8.913321,0
-20.31966,5.548123,38.75442,-15.45261,10.41145,-9.704886,0
-32.90697,9.782631,46.24108,-21.28008,12.36507,-10.49151,0
-35.63337,14.63103,50.5206,-27.88277,12.21664,-11.21658,0
-40.01561,19.63688,50.30891,-34.26508,11.6752,-11.96399,0
-34.38105,22.86968,51.27779,-40.80431,13.95945,-12.9022,0
-28.07178,27.17632,49.7382,-47.44519,16.89642,-13.87745,0
-32.40682,31.23338,43.73197,-53.53606,17.72038,-14.87882,0
-25.79754,34.47021,44.43313,-59.72704,20.72434,-16.04529,0
-24.35706,37.37425,42.44817,-65.74356,21.76728,-17.11333,0
-15.33054,39.43259,39.9632,-71.06069,18.96945,-18.11186,0
-12.20465,39.99909,31.58972,-75.29454,22.06648,-19.41526,0
-7.529215,41.40042,29.41591,-79.47515,22.57664,-20.61579,0
-12.15819,42.97503,19.16422,-81.71301,23.7049,-21.63963,0
-9.975901,43.69464,16.55917,-84.81522,25.22918,-23.27776,0
-9.471264,44.53313,15.9234,-87.36579,26.48459,-24.71379,0
-8.074656,44.4465,10.48921,-88.8372,24.55507,-25.98349,0
-5.457046,44.89626,4.962897,-89.67069,23.41904,-27.25665,0
1.355099,43.97868,-5.678257,-89.25936,25.491,-28.74857,0
3.543548,42.70297,-5.80477,-89.17707,26.34293,-30.23042,0
2.180915,42.20339,-9.211522,-88.92738,24.66055,-31.24128,0
2.681623,41.00017,-6.52052,-87.42242,24.31645,-32.97141,0
7.778749,40.185,-12.95031,-86.33241,22.67134,-34.20714,0
3.559942,38.49561,-13.91186,-84.72591,21.48358,-35.45366,0
-0.3665707,38.26926,-10.38376,-84.01918,19.37424,-36.24698,0
-2.441541,37.45537,-6.43043,-82.79513,18.47024,-37.68361,0
-0.3824802,36.99917,-10.33829,-81.41447,16.39061,-38.63516,0
-0.3966391,36.45727,-8.289865,-80.82706,19.83031,-39.59928,0
-3.644692,36.37294,-3.770689,-79.95313,18.45636,-40.51487,0
-3.402534,36.25021,-5.602098,-78.76463,16.90758,-41.79147,0
-2.281659,35.50154,-7.213484,-77.63246,14.98509,-42.66925,0
0.08163112,35.66174,-11.59688,-76.76114,16.27538,-43.40469,0
-3.330592,34.92492,-7.12991,-75.77187,15.73632,-44.24823,0
-1.723384,34.3908,-5.480295,-74.43349,14.16973,-45.25589,0
4.059359,33.60894,-9.511728,-73.55841,12.93196,-45.76057,0
1.47645,33.42961,-6.570468,-73.06657,12.01443,-46.42763,0
-3.185474,32.70819,-4.851737,-72.33515,9.653377,-47.05161,0
-2.036436,32.36707,-2.54174,-71.81731,9.233593,-47.81482,0
4.308226,31.91498,-8.169829,-70.98677,11.50484,-48.30874,0
-0.3112351,30.75666,-7.4635,-70.35789,11.23972,-48.88139,0
1.946752,30.13206,-4.875215,-68.73445,10.41872,-49.53867,0
7.642744,29.69394,-13.6152,-67.66517,7.799406,-49.76099,0
4.011383,28.25416,-13.4784,-66.04617,7.024785,-50.32735,0
2.412502,28.04865,-11.26595,-65.02179,5.524757,-50.69671,0
3.146128,26.89666,-9.435644,-63.20285,4.110539,-51.04021,0
5.686555,25.98769,-14.95823,-61.84049,5.035035,-51.26802,0
2.156861,25.56447,-8.993492,-60.97066,3.784854,-51.44188,0
-0.4586146,25.26654,-6.109869,-59.82201,1.158068,-51.40501,0
4.803062,24.44914,-11.27976,-58.15212,1.328155,-51.52319,0
0.5285711,25.14458,-13.87496,-56.77897,0.6784163,-51.5663,0
0.9900457,24.55906,-9.076736,-56.00549,-0.6541882,-51.61113,0
3.677567,23.00982,-7.420331,-54.40473,-2.917384,-51.52128,0
4.114199,22.37303,-16.58839,-52.46236,-0.2178569,-51.54321,0
1.396857,22.37579,-11.72542,-51.58455,-1.394854,-51.37228,0
-1.481477,21.91933,-10.68635,-50.65655,-3.006588,-51.15519,0
10.64827,20.58596,-9.371984,-49.00885,-4.077055,-50.90205,0
6.157006,20.21351,-15.71999,-47.05697,-4.965151,-50.63247,0
4.151703,19.80726,-8.742154,-45.99826,-5.937178,-50.28942,0
3.814829,18.90298,-10.10007,-44.85328,-8.921466,-49.7869,0
10.19635,17.29531,-10.02592,-43.59917,-8.622833,-49.3528,0
8.806192,16.38814,-12.39695,-42.2115,-6.70059,-48.98522,0
6.455337,15.71772,-9.19132,-41.61269,-7.004453,-48.51138,0
8.254804,14.51024,-5.654185,-41.1517,-9.047131,-47.91626,0
11.39385,13.42144,-11.99494,-39.28354,-8.928268,-47.45468,0
7.192811,12.23229,-13.0604,-37.86388,-8.721842,-46.90934,0
6.249592,11.56234,-9.319695,-36.57596,-9.653218,-46.34491,0
4.942794,11.90438,-11.65853,-35.18781,-14.45791,-45.48369,0
4.951747,10.37949,-15.46729,-32.93478,-12.92357,-44.91073,0
6.470733,9.808335,-14.65293,-31.12826,-12.92518,-44.22268,0
1.963854,9.539927,-12.6824,-29.05049,-12.48741,-43.56146,0
3.383938,9.096568,-13.36734,-27.71428,-13.84585,-42.77882,0
9.09215,8.004212,-12.9047,-25.7751,-13.98274,-41.97241,0
5.548859,7.541667,-18.15453,-23.19763,-13.82434,-41.26433,0
2.823229,6.061958,-13.47503,-21.54749,-14.99764,-40.37759,0
8.539163,6.034194,-16.01433,-19.4503,-17.16714,-39.5119,0
14.17738,4.009327,-12.20331,-17.82679,-17.70114,-38.49839,0
12.93678,2.917898,-18.34683,-15.69684,-13.43057,-38.00749,0
10.12205,1.803908,-17.43082,-12.86209,-15.81559,-36.83835,0
13.22589,-0.6830202,-13.80109,-11.35668,-16.77192,-35.90728,0
16.35381,-2.480052,-16.53757,-9.722325,-15.0844,-35.31407,0
14.30833,-4.302739,-16.43577,-8.192163,-14.75488,-34.2631,0
12.22825,-6.851748,-12.35465,-5.585907,-15.27624,-33.23591,0
13.10754,-8.853785,-9.594904,-4.559437,-15.74344,-32.28053,0
18.24724,-10.60714,-8.675929,-3.027851,-17.42861,-31.54128,0
13.95427,-11.94674,-8.923283,-2.378233,-15.38429,-30.75966,0
